"id";"beginlifespanversion";"endlifespanversion";"creationdate";"alternatieveid";"rioollinktypeid";"startkoppelpuntid";"endkoppelpuntid";"diameter";"pressure";"label";"namespaceid";"omschrijving";"sewerwatertypeid";"straatid";"user_id";"st_astext"
"634715";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080286";"1";"398805";"125649";"1000";"1";"(null)";"2";"(null)";"0";"9248";"(null)";"LINESTRING(139444.750626438 196979.545422855,139489.58720858 196992.821752361,139517.045522989 197000.427496479,139540.636315606 197008.033240596,139569.899231227 197016.154644967,139596.068325111 197024.791849373,139611.150933224 197028.272451247,139631.39014387 197032.139693473,139649.179933367 197033.815554352,139660.910819726 197034.589114624,139674.962247116 197033.299894102)"
"634716";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080287";"1";"125400";"125386";"1000";"1";"(null)";"2";"(null)";"0";"9205";"(null)";"LINESTRING(138536.414461255 196711.665302861,138534.996360613 196711.278662507,138504.573244368 196701.352377359,138457.907179604 196686.914309612,138420.651739732 196675.054403352,138363.414989233 196658.424814473,138343.562558723 196652.623811351,138315.588723844 196645.275827471)"
"634717";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080288";"1";"125394";"508840";"1000";"1";"(null)";"2";"(null)";"0";"9205";"(null)";"LINESTRING(138446.832575404 196699.084115244,138439.632901505 196727.882531263,138437.887568372 196748.17234343,138416.725229416 196835.222056473,138412.614205277 196837.249192551,138410.576166108 196836.947260823)"
"634718";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080289";"1";"508850";"398761";"1000";"1";"(null)";"2";"(null)";"0";"9205";"(null)";"LINESTRING(138305.968424139 196642.546700121,138279.235724362 196634.962901967,138254.742491355 196628.646238592,138238.241782599 196623.747536076,138225.65891759 196619.822004254,138216.625288007 196621.951042289)"
"634720";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080291";"1";"398762";"125371";"1000";"1";"(null)";"2";"(null)";"0";"9205";"(null)";"LINESTRING(138205.658037313 196613.607522402,138193.50947873 196609.696248466,138177.782190463 196606.34452671,138161.797141961 196602.863924839,138135.756928194 196597.32068195,138103.78683119 196593.324419823)"
"634726";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080297";"1";"508846";"125091";"1000";"1";"(null)";"2";"(null)";"0";"9297";"(null)";"LINESTRING(137709.407381351 196265.40056277,137662.830498269 196302.61770204,137660.571461849 196304.274272834,137642.047670727 196317.075059862,137636.353182411 196320.031754272)"
"634728";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080299";"1";"398794";"125099";"1000";"1";"(null)";"2";"(null)";"0";"9203";"(null)";"LINESTRING(137740.522005136 196098.218728067,137757.393558741 196122.105861086,137790.254773692 196168.778495666,137805.971158867 196193.543467229,137824.306801788 196230.691134251)"
"634729";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080300";"1";"508848";"125104";"1000";"1";"(null)";"2";"(null)";"0";"9203";"(null)";"LINESTRING(137827.878682095 196238.3149104,137828.592974286 196239.740000204,137838.541904311 196261.674641376,137860.442857728 196308.948483531,137877.269121572 196341.800053446,137900.879903187 196371.467501669)"
"634730";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080301";"1";"508852";"125106";"1000";"1";"(null)";"2";"(null)";"0";"9203";"(null)";"LINESTRING(137904.109594201 196375.28442194,137924.986356056 196399.956996805,137960.694954949 196441.466459039,137992.922812187 196473.178795813)"
"634731";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080302";"1";"125106";"398796";"1000";"1";"(null)";"2";"(null)";"0";"9203";"(null)";"LINESTRING(137992.922812187 196473.178795813,138016.642624704 196496.511828196,138061.503808688 196544.853614058,138077.267161024 196538.669045817)"
"634732";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080303";"1";"508849";"125371";"1000";"1";"(null)";"2";"(null)";"0";"9203";"(null)";"LINESTRING(138064.790671035 196548.621470423,138103.78683119 196593.324419823)"
"634739";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080310";"1";"359066";"388141";"1000";"1";"(null)";"2";"(null)";"0";"9373";"(null)";"LINESTRING(139192.271540867 195530.025429313,139293.21919933 195654.481548102,139316.727519853 195700.115313878,139326.407367201 195742.983468892,139322.25888116 195773.406165787,139251.254183607 195884.464902801)"
"634741";"2/5/2014 9:20:16 AM";"(null)";"2/5/2014 9:20:16 AM";"20080312";"1";"442226";"125120";"1000";"1";"(null)";"2";"(null)";"2";"9223";"(null)";"LINESTRING(138129.191730046 199979.694657662,138038.713274707 199885.306605775,138016.640387943 199870.262158475,137939.612012632 199814.667161744,137914.459701802 199787.119246298,137858.166208393 199709.266709186,137837.804827225 199685.910892139,137822.234375718 199671.538103153,137808.580491772 199643.112069597,137800.59048362 199621.722163583,137790.270429179 199603.932094519,137779.570443978 199592.97211255,137763.720426055 199579.052081375,137744.900434318 199566.932038564,137735.610442333 199560.352163409,137729.040491787 199551.722087949,137723.630462299 199539.732043521,137719.110432497 199506.86216201,137714.220396542 199487.262040188,137707.000454081 199475.662130692,137696.810398022 199464.962145492,137559.639598676 199338.721414491,137560.810422824 199333.212138925)"
"634757";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080328";"1";"359069";"125415";"1000";"1";"(null)";"2";"(null)";"2";"9258";"(null)";"LINESTRING(138865.242016685 197224.091392099,138860.299701814 197161.756188881,138925.91645562 197123.656039088,138953.44368315 197122.893521693)"
"634785";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080356";"1";"125615";"125616";"1000";"1";"(null)";"2";"(null)";"0";"9314";"(null)";"LINESTRING(139268.500495887 197397.222120583,139297.640402287 197372.982034966)"
"634786";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080357";"1";"125616";"125621";"1000";"1";"(null)";"2";"(null)";"0";"9314";"(null)";"LINESTRING(139297.640402287 197372.982034966,139325.870459788 197353.6420497)"
"634787";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080358";"1";"125613";"125621";"1000";"1";"(null)";"2";"(null)";"0";"9314";"(null)";"LINESTRING(139273.270458076 197275.142036768,139273.337134666 197279.645851721,139310.647369552 197328.300332621,139325.870459788 197353.6420497)"
"634788";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080359";"1";"125621";"125636";"1000";"1";"(null)";"2";"(null)";"0";"9314";"(null)";"LINESTRING(139325.870459788 197353.6420497,139344.560453144 197335.722122037,139359.520471385 197326.832049808,139369.440466288 197322.962151705,139382.460433388 197320.642169808,139396.640461329 197321.16216334,139412.630402244 197322.962151708,139432.990385581 197331.732150164,139466.120403642 197351.072135434,139476.700454851 197359.442074347,139487.400440053 197362.932041695,139500.271957386 197362.777161902,139510.16497413 197360.186280147,139518.880317348 197355.710841187,139540.550628477 197335.924807701,139559.629918067 197311.663475038,139573.380392212 197300.532118857)"
"634789";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080360";"1";"125339";"125336";"1000";"1";"(null)";"2";"(null)";"0";"9348";"(null)";"LINESTRING(138636.449894578 195779.376166757,138631.937972198 195788.013231381,138619.820305702 195812.764364405,138586.690427418 195881.212147512)"
"634790";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080361";"1";"125341";"125339";"1000";"1";"(null)";"2";"(null)";"0";"9348";"(null)";"LINESTRING(138692.139664322 195716.982953513,138665.583930082 195764.16467853,138656.04442507 195780.149727031,138652.177182845 195784.016969256,138648.438680954 195784.790529525,138636.449894578 195779.376166757)"
"634791";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080362";"1";"125389";"125336";"1000";"1";"(null)";"2";"(null)";"0";"9348";"(null)";"LINESTRING(138479.951131285 196102.815638688,138496.58072016 196072.134622424,138526.746076175 196008.452188652,138547.760384711 195961.402139416,138586.690427418 195881.212147512)"
"634792";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080363";"1";"125340";"125339";"1000";"1";"(null)";"2";"(null)";"0";"9348";"(null)";"LINESTRING(138676.154615821 195706.412267776,138659.911807081 195734.643862888,138646.247159825 195759.008215778,138636.449894578 195779.376166757)"
"634805";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080376";"1";"125628";"125630";"1000";"1";"(null)";"2";"(null)";"0";"9204";"(null)";"LINESTRING(139430.545717029 197788.722315941,139439.18278165 197800.5822222,139454.781189799 197820.692412947,139483.701916124 197859.90705426,139486.876951905 197859.381609185)"
"634806";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080377";"1";"398813";"125644";"1000";"1";"(null)";"2";"(null)";"0";"9204";"(null)";"LINESTRING(139533.978301599 197581.080930686,139528.196588557 197636.969751715,139522.656001549 197691.653921057,139520.783885046 197715.75827718)"
"634807";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080378";"1";"125644";"125630";"1000";"1";"(null)";"2";"(null)";"0";"9204";"(null)";"LINESTRING(139520.783885046 197715.75827718,139513.307021046 197749.661995296,139509.052998683 197772.995027678,139501.693692361 197801.698530901,139495.343620799 197827.627756803,139486.876951905 197859.377835038)"
"634808";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080379";"1";"125643";"125639";"1000";"1";"(null)";"2";"(null)";"0";"9204";"(null)";"LINESTRING(139534.190772077 197553.806291413,139537.488397731 197536.37574476,139540.786163169 197523.185102362,139548.559227785 197504.576882183,139552.799132043 197494.919400145,139557.509965926 197490.683409821)"
"634809";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080380";"1";"125639";"125652";"1000";"1";"(null)";"2";"(null)";"0";"9204";"(null)";"LINESTRING(139557.509965926 197490.679495889,139563.869682529 197475.369041149,139574.704977877 197452.991986123,139581.53576389 197437.445856894,139591.040742451 197418.745799148,139599.806687191 197401.08488977,139606.032771047 197389.158586487,139613.570300958 197379.736639152,139624.428940101 197371.82197415,139636.288706578 197363.958330017,139650.080416768 197356.742161701)"
"634810";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080381";"1";"125630";"125678";"1000";"1";"(null)";"2";"(null)";"0";"9204";"(null)";"LINESTRING(139486.876951905 197859.381609185,139482.643617458 197874.72365493,139483.17283668 197908.59047028,139480.526880339 197933.461397516,139474.706028001 197962.03643997,139465.181060442 197981.615594309,139455.126873659 198000.136449981,139427.080910641 198051.465822339,139411.735230528 198082.157462123,139407.501896082 198094.857465461,139408.24051055 198110.102082313)"
"634811";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080382";"1";"125365";"508841";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138164.921576245 196239.493702213,138129.469339749 196287.241549221,138129.264417566 196288.676004498)"
"634812";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080383";"1";"125352";"508841";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138082.64042755 196228.632127618,138083.77085435 196242.977519095,138112.460519033 196278.429755588,138128.034744688 196288.266160134,138129.264417566 196288.676004498)"
"634813";"2/5/2014 10:42:07 AM";"(null)";"2/5/2014 10:42:07 AM";"20080384";"1";"125362";"125352";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138125.575678504 196193.590294625,138103.238881042 196206.910516054,138094.836931774 196214.49277659,138082.64042755 196228.632127618)"
"634814";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080385";"1";"125376";"125375";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138230.088088332 196291.13521048,138216.358022537 196282.528199245,138216.152960572 196282.327190993)"
"634815";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080386";"1";"125368";"125369";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138175.577669512 196346.670100422,138191.152034952 196323.103630084,138191.971863465 196322.2877155)"
"634816";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080387";"1";"125367";"508841";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138116.354040499 196316.136136089,138128.444728836 196289.290771047,138129.264417566 196288.676004498)"
"634817";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080388";"1";"125369";"125377";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138191.971863465 196322.2877155,138192.791412412 196323.103630084,138253.654558668 196358.555726797,138255.703780493 196358.149796362)"
"634818";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080389";"1";"125375";"125369";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138216.152960572 196282.323416847,138192.586490229 196321.873957205,138191.971863465 196322.2877155)"
"634819";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080390";"1";"125366";"125365";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138176.192575849 196245.436585289,138168.405253348 196239.288919814,138164.921576245 196239.497616141)"
"634820";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080391";"1";"125364";"125365";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138156.724549161 196229.452375486,138167.175720252 196237.854324752,138164.921576245 196239.497616141)"
"634821";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080392";"1";"125374";"125375";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138204.88210075 196275.355783074,138215.128349659 196281.9134327,138216.152960572 196282.327190993)"
"634822";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080393";"1";"508841";"125369";"1000";"1";"(null)";"2";"(null)";"0";"9379";"(null)";"LINESTRING(138129.264417566 196288.676004498,138161.642681536 196306.914498095,138191.971863465 196322.28380157)"
"634829";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080400";"1";"136572";"136570";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140486.847859104 198431.733598319,140499.223425621 198361.992401191)"
"634830";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080401";"1";"136570";"136585";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140499.223425621 198361.992401191,140551.04595314 198310.943433951,140561.487758759 198295.989705956,140566.901981744 198282.325058701,140570.511603518 198267.242450587)"
"634831";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080402";"1";"136585";"136584";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140570.511603518 198267.242450587,140570.51160352 198248.67910082,140564.452700384 198212.841621806,140555.686755647 198172.105580062,140552.460419431 198153.412092124)"
"634832";"1/21/2014 3:16:11 AM";"(null)";"1/21/2014 3:16:11 AM";"20080403";"1";"136584";"136580";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140552.460419431 198153.412092124,140550.916933252 198144.131745182,140543.440069256 198111.001447551,140537.51018602 198084.316693413,140534.029584149 198068.331644911,140532.998263643 198059.436820054,140532.353723273 198048.865994537,140532.224843156 198047.190133657,140533.127143762 198034.556806911,140534.160421235 198022.822146405)"
"634833";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080404";"1";"136545";"136549";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140481.82041633 197380.722110831,140482.593836818 197391.932164958,140494.230649073 197453.017426734,140507.632224327 197495.902076165,140510.759174683 197512.877209126,140509.418933286 197532.979292446,140496.01749781 197562.462366618,140480.829213589 197593.285542401,140467.874525245 197621.428514962,140458.493534389 197653.145324796,140455.813331162 197682.181651835,140456.424742911 197709.054833737,140456.682503145 197717.176377888,140461.10146969 197734.757890408)"
"634834";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080405";"1";"136549";"136552";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140461.10146969 197734.754116261,140465.190687647 197751.724636377,140485.558778406 197825.462095635,140499.352305774 197878.186923756)"
"634835";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080406";"1";"136552";"136580";"1000";"1";"(null)";"2";"(null)";"0";"9185";"(null)";"LINESTRING(140499.352305774 197878.186923756,140504.251008287 197895.976853038,140531.765096189 197998.085550834,140534.160421235 198022.822146405)"
"634847";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080418";"2";"359065";"359067";"1000";"1";"(null)";"1";"(null)";"2";"9373";"(null)";"LINESTRING(139489.553940252 195927.862696404,139467.141380291 195932.197094106,139365.704620371 195992.18659531,139345.34449725 195991.095866938,139229.001116282 195958.010719278,139214.39698609 195942.113175062)"
"634851";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080422";"1";"125657";"125650";"1000";"1";"(null)";"2";"(null)";"0";"9200";"(null)";"LINESTRING(139710.157282502 197097.557675562,139697.288141483 197089.210101961,139686.50568419 197077.036522183,139677.46254935 197058.602332097,139672.641845866 197057.148586737)"
"634852";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080423";"1";"125650";"125651";"1000";"1";"(null)";"2";"(null)";"0";"9200";"(null)";"LINESTRING(139672.641845866 197057.148586737,139665.680642116 197128.179004392,139663.102340847 197170.719787131)"
"634853";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080424";"1";"125603";"125649";"1000";"1";"(null)";"2";"(null)";"0";"9200";"(null)";"LINESTRING(139852.344761415 196867.777425868,139831.97667065 196877.316791097,139815.218201659 196882.344373724,139796.397091654 196889.047817234,139781.701123893 196893.044079361,139769.454437498 196897.427121621,139760.043952387 196902.454564468,139751.922548018 196908.126687472,139744.591058555 196916.345380953,139738.330308464 196927.475618866,139728.939393001 196950.779156991,139719.200557134 196969.909187884,139699.374825214 196998.430134236,139683.723159661 197017.907805967,139678.853811619 197025.907598943,139674.962247116 197033.299894102)"
"634854";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080425";"1";"125649";"125650";"1000";"1";"(null)";"2";"(null)";"0";"9200";"(null)";"LINESTRING(139674.962247116 197033.299894102,139672.641845866 197057.148586737)"
"634865";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080436";"1";"442217";"125680";"1000";"1";"(null)";"2";"(null)";"0";"9286";"(null)";"LINESTRING(139719.718733401 198168.093522373,139720.998588451 198162.205853664,139732.009870858 198130.95997346,139744.961344187 198128.275576738)"
"634872";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080443";"1";"125595";"125617";"1000";"1";"(null)";"2";"(null)";"0";"9368";"(null)";"LINESTRING(139247.436284778 196977.824411988,139278.678251054 196985.952525955,139331.002320718 196995.858402755,139336.590294229 197002.970432581,139331.412724213 197033.428913977,139320.584138457 197082.802020343)"
"634878";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080449";"1";"388164";"136557";"1000";"1";"(null)";"2";"(null)";"2";"9286";"(null)";"LINESTRING(140050.88038886 198270.898340564,140066.080275085 198278.328796539,140070.721077581 198280.778077907,140097.276811817 198295.345165552)"
"634879";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080450";"1";"136557";"136558";"1000";"1";"(null)";"2";"(null)";"2";"9286";"(null)";"LINESTRING(140097.276811817 198295.345165552,140132.34045099 198315.582139667)"
"634881";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080452";"1";"125598";"125590";"1000";"1";"(null)";"1";"(null)";"2";"9365";"(null)";"LINESTRING(139404.63046951 196938.162045073,139342.890463193 196886.212035268,139320.710502492 196866.872049996,139294.160499368 196845.472079591,139289.260399021 196841.482107709,139277.910421905 196830.52212574,139270.570405668 196816.342097799,139261.9304056 196801.262145564,139258.840497793 196795.332122544,139237.310389227 196753.302107643,139236.400400544 196750.592130596,139233.050495972 196743.382112741,139230.220445149 196737.062094569,139218.490397492 196699.932040235,139215.780420444 196691.422038549,139205.59050417 196658.8121538,139189.74048625 196607.892066673,139178.398057428 196569.276396407)"
"634882";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080453";"1";"388143";"388142";"1000";"1";"(null)";"1";"(null)";"2";"(null)";"(null)";"LINESTRING(139622.750703004 196025.635319103,139599.978760418 196014.232643714,139569.080381268 195990.90953594,139559.464135276 195983.650733746,139553.671798715 195979.097994668)"
"634889";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080460";"1";"125678";"125680";"1000";"1";"(null)";"2";"(null)";"0";"9286";"(null)";"LINESTRING(139408.24051055 198110.102082313,139425.776034392 198111.90388786,139478.371982396 198111.001447476,139543.085596894 198110.614667344,139566.28974916 198111.903887872,139588.762975032 198113.414245432,139689.529194899 198121.056612753,139733.842987845 198125.72243645,139744.961344187 198128.275576738)"
"634890";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080461";"1";"125680";"125682";"1000";"1";"(null)";"2";"(null)";"0";"9286";"(null)";"LINESTRING(139744.961344187 198128.275576738,139764.040214426 198131.111638241,139777.70486168 198135.365800386,139789.884591918 198141.958815163,139821.571907493 198157.147658516,139848.735139549 198172.10558001,139852.213225324 198173.804365335)"
"634891";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080462";"1";"125682";"388164";"1000";"1";"(null)";"2";"(null)";"0";"9286";"(null)";"LINESTRING(139852.213225324 198173.804365335,140050.88038886 198270.898340564)"
"634895";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080466";"1";"136526";"136549";"1000";"1";"(null)";"2";"(null)";"0";"9234";"(null)";"LINESTRING(140261.651520188 197651.56954868,140329.740619585 197678.548266908,140331.988892698 197672.44589119,140375.026464957 197690.110714504,140393.975895945 197698.461223553,140396.545251085 197709.702449335,140416.136846129 197718.37404041,140429.947427052 197724.476416127,140458.532114549 197733.148146987,140461.10146969 197734.757890408)"
"634896";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080467";"1";"508856";"136526";"1000";"1";"(null)";"2";"(null)";"0";"9234";"(null)";"LINESTRING(140256.512670122 197663.774300111,140260.366772726 197653.175517955,140261.651520188 197651.573462609)"
"634897";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080468";"1";"508857";"136526";"1000";"1";"(null)";"2";"(null)";"0";"9234";"(null)";"LINESTRING(140266.469148444 197637.758967757,140261.972602217 197649.000193538,140261.651520188 197651.573462609)"
"634898";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080469";"1";"398806";"125610";"1000";"1";"(null)";"2";"(null)";"0";"9281";"(null)";"LINESTRING(139348.560209866 197111.652295937,139298.411306692 197167.239185233)"
"634899";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080470";"1";"125610";"125611";"1000";"1";"(null)";"2";"(null)";"0";"9281";"(null)";"LINESTRING(139298.411306692 197167.239185233,139292.61030357 197189.927677243)"
"634900";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080471";"1";"125611";"125613";"1000";"1";"(null)";"2";"(null)";"0";"9281";"(null)";"LINESTRING(139292.61030357 197189.927677243,139286.938180564 197236.464722108,139279.074536428 197267.532378727,139273.270458076 197275.142036768)"
"634909";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080480";"2";"125590";"125600";"1000";"1";"(null)";"1";"(null)";"2";"(null)";"(null)";"LINESTRING(139178.398057428 196569.276396407,139168.600512615 196571.282145653,139188.960495948 196639.22209637,139209.850397422 196704.962138963,139220.930453163 196741.062130843,139228.150395624 196756.782150382,139234.080418645 196769.292048559,139253.030408763 196805.772110979,139270.3104089 196836.972142292,139284.49043684 196850.892033687,139339.400495845 196896.012096178,139376.020481253 196927.202063101,139396.380464589 196944.222066476,139420.620410422 196966.26210419,139431.450394006 196977.092087775,139439.960395693 196978.122150236)"
"634910";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080481";"2";"388142";"359065";"1000";"1";"(null)";"1";"(null)";"2";"(null)";"(null)";"LINESTRING(139553.671798715 195979.097994668,139533.19859098 195957.619046751,139506.486439335 195936.488578371,139495.921205146 195931.10636574,139489.553940252 195927.862696404)"
"634911";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080482";"1";"398778";"508848";"1000";"1";"(null)";"2";"(null)";"0";"9305";"(null)";"LINESTRING(137774.441658526 196297.730881103,137823.585101086 196240.040673882,137824.633055795 196239.122997124,137827.878682095 196238.3149104)"
"634912";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080483";"1";"125103";"125099";"1000";"1";"(null)";"2";"(null)";"2";"9305";"(null)";"LINESTRING(137905.269515275 196139.965262633,137827.878682095 196230.214892861,137824.306801788 196230.694908397)"
"634913";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080484";"1";"125096";"125097";"1000";"1";"(null)";"2";"(null)";"0";"9305";"(null)";"LINESTRING(137769.366968953 196302.004333329,137748.801644081 196326.042012861,137724.763964546 196359.694540555,137719.24336654 196354.966792901)"
"634925";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080496";"1";"125676";"388165";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(139260.511186595 198182.289625352,139262.960607744 198180.613764473,139271.665746789 198174.158296375)"
"634927";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080498";"1";"427935";"442253";"1000";"1";"(null)";"1";"(null)";"0";"9182";"(null)";"LINESTRING(137702.356017247 199090.226988949,137698.180273483 199081.003114421,137687.058981696 199051.099013223,137675.443416486 199013.039400557,137669.264858923 198992.032500535,137661.603481093 198957.927075248,137657.155020292 198932.471574641,137654.683653181 198918.137505603,137657.155020295 198889.716364459,137665.557808263 198863.766590429,137687.306118422 198824.224157495,137696.697453234 198805.194351165,137706.336064541 198785.917408121,137712.267345612 198773.313296063,137719.187313312 198744.644878427,137721.164407004 198724.379388537,137719.187313315 198710.292456212,137708.807291879 198659.381454993,137706.088788056 198645.788796091,137705.347517707 198623.298936017,137706.830198192 198606.740496797,137710.290251934 198589.193510733,137714.738712738 198576.095125251,137720.422857098 198561.513779722,137735.745752547 198535.811282185,137752.798465191 198518.264296123,137782.455289894 198479.957406964,137817.054848822 198439.673563898,137841.274665877 198401.861087945,137852.148820958 198375.664177203,137862.034429193 198340.817481566,137873.649994409 198291.142163906,137889.961296923 198226.885640499,137894.409897511 198187.837480987,137884.27701279 198093.182722746,137870.190080468 198051.168782914,137851.506796709 198008.903373093,137828.689424582 197970.487732595,137799.297489063 197930.138331201,137784.859421322 197912.477421822,137771.83931444 197895.976852847,137760.577260961 197882.396075517)"
